transaction_id,user_id,amount,timestamp,city,latitude,longitude,transaction_type,merchant,is_seed_fraud,kafka_ts,event_time,fraud_high_value,fraud_location_anomaly,is_fraud,fraud_reason,processed_at
24c56047-a6e3-48e6-9f46-2394fd2a44e8,user_0017,1160.74,2026-04-09T20:08:19.387924+00:00,Seattle,47.557510547384524,-122.42176475614617,transfer,Neal and Sons,false,2026-04-09T20:08:19.388Z,2026-04-09T20:08:19.387Z,false,true,true,location_anomaly,2026-04-09T20:08:34.293Z
9e84f70f-6ec2-41bb-beaa-766c9edf7e0d,user_0017,1507.84,2026-04-09T20:08:29.186305+00:00,Chicago,41.91287146619742,-87.65474853872864,withdrawal,"Hardin, Barnes and Fernandez",false,2026-04-09T20:08:29.187Z,2026-04-09T20:08:29.186Z,false,true,true,location_anomaly,2026-04-09T20:08:34.293Z
9733555a-30c9-4c98-a084-811aeeb6f845,user_0019,2013.96,2026-04-09T20:08:25.112942+00:00,Miami,25.66856718399856,-80.17574993575116,online_payment,Foley-Fuller,false,2026-04-09T20:08:25.113Z,2026-04-09T20:08:25.112Z,false,true,true,location_anomaly,2026-04-09T20:08:34.293Z
95492877-86ee-4cbc-9ec1-81a15321b6e1,user_0019,2187.72,2026-04-09T20:08:27.347179+00:00,Seattle,47.662452134754844,-122.24345941711519,online_payment,Duncan-Lloyd,false,2026-04-09T20:08:27.347Z,2026-04-09T20:08:27.347Z,false,true,true,location_anomaly,2026-04-09T20:08:34.293Z
172274ce-6dd2-4b7d-983b-597a8bb7ea5d,user_0023,721.22,2026-04-09T20:08:04.339783+00:00,Seattle,47.61523623266712,-122.39814796603085,withdrawal,"Woods, Smith and Livingston",false,2026-04-09T20:08:04.340Z,2026-04-09T20:08:04.339Z,false,true,true,location_anomaly,2026-04-09T20:08:34.293Z
2f2286ec-044e-41ce-b770-476b8c17418d,user_0023,184.93,2026-04-09T20:08:05.151256+00:00,Miami,25.7617,-80.1918,online_payment,"Thompson, Huerta and Cook",true,2026-04-09T20:08:05.152Z,2026-04-09T20:08:05.151Z,false,true,true,location_anomaly,2026-04-09T20:08:34.293Z
be9301b1-ae89-440c-b3df-4ff0db145269,user_0023,1870.19,2026-04-09T20:08:22.254892+00:00,Sydney,-33.8654078807017,151.19547944049955,refund,"Ballard, Fernandez and Medina",false,2026-04-09T20:08:22.256Z,2026-04-09T20:08:22.254Z,false,true,true,location_anomaly,2026-04-09T20:08:34.293Z
f3bcf108-f3fe-4efa-baa4-1ae2117c1a2d,user_0023,475.56,2026-04-09T20:08:23.483712+00:00,London,51.5074,-0.1278,online_payment,Rice Ltd,true,2026-04-09T20:08:23.485Z,2026-04-09T20:08:23.483Z,false,true,true,location_anomaly,2026-04-09T20:08:34.293Z
2c815f02-3258-4478-a22d-55d8f882e120,user_0024,483.18,2026-04-09T20:08:13.080556+00:00,London,51.573760975984854,-0.14603195600069402,purchase,Hester Group,false,2026-04-09T20:08:13.080Z,2026-04-09T20:08:13.080Z,false,true,true,location_anomaly,2026-04-09T20:08:34.293Z
d2ec0be3-1114-443a-83e2-dc940072b874,user_0024,2716.16,2026-04-09T20:08:22.049935+00:00,Houston,29.79405252100355,-95.30961701762288,transfer,Harrison-Gutierrez,false,2026-04-09T20:08:22.050Z,2026-04-09T20:08:22.049Z,false,true,true,location_anomaly,2026-04-09T20:08:34.293Z
a968d993-1b24-439b-8d4c-173ce5cd61ce,user_0035,2236.34,2026-04-09T20:08:26.133134+00:00,Houston,29.667605905886997,-95.45587973560357,refund,"Hammond, Vargas and Stewart",false,2026-04-09T20:08:26.133Z,2026-04-09T20:08:26.133Z,false,true,true,location_anomaly,2026-04-09T20:08:34.293Z
2f0f99f8-f1ad-4371-97f4-b09db48d737f,user_0038,2395.25,2026-04-09T20:08:07.999751+00:00,Tokyo,35.67163568815532,139.57201944939428,purchase,Webster Group,false,2026-04-09T20:08:08.000Z,2026-04-09T20:08:07.999Z,false,true,true,location_anomaly,2026-04-09T20:08:34.293Z
67d9fd1d-5d24-4a5b-933f-2f79e554574c,user_0038,2901.61,2026-04-09T20:08:10.240479+00:00,New York,40.69032275259529,-73.95690118498824,refund,Horton Ltd,false,2026-04-09T20:08:10.240Z,2026-04-09T20:08:10.240Z,false,true,true,location_anomaly,2026-04-09T20:08:34.293Z
ba27b0e9-8e40-44af-b414-5d0a93e9d3de,user_0038,2186.26,2026-04-09T20:08:13.693783+00:00,London,51.5728350287255,-0.13564498167140437,purchase,Larsen Ltd,false,2026-04-09T20:08:13.694Z,2026-04-09T20:08:13.693Z,false,true,true,location_anomaly,2026-04-09T20:08:34.293Z
42249734-3fe2-496e-b830-df13a84301c6,user_0038,1867.56,2026-04-09T20:08:15.935434+00:00,New York,40.63933231598493,-73.91312938631489,transfer,Jones Group,false,2026-04-09T20:08:15.935Z,2026-04-09T20:08:15.935Z,false,true,true,location_anomaly,2026-04-09T20:08:34.293Z
d1223cd3-5734-4a14-8201-99297d989610,user_0038,1077.71,2026-04-09T20:08:27.551799+00:00,London,51.42160434206107,-0.03421273622689258,refund,Parker Inc,false,2026-04-09T20:08:27.552Z,2026-04-09T20:08:27.551Z,false,true,true,location_anomaly,2026-04-09T20:08:34.293Z
8898b881-840d-4bc6-b35b-398018e129c9,user_0043,56353.23,2026-04-09T20:08:01.504062+00:00,Dallas,32.805049960526084,-96.76412609464991,online_payment,Andersen and Sons,true,2026-04-09T20:08:01.504Z,2026-04-09T20:08:01.504Z,true,false,true,high_value,2026-04-09T20:08:34.293Z
c86744bc-12ba-45a8-95da-b50aa897431a,user_0043,1543.13,2026-04-09T20:08:29.600391+00:00,Phoenix,33.433009339944554,-112.16006889566707,withdrawal,"Logan, Nelson and Smith",false,2026-04-09T20:08:29.601Z,2026-04-09T20:08:29.600Z,false,true,true,location_anomaly,2026-04-09T20:08:34.293Z
4d705406-d2c8-4ac7-91a2-a1645d3576f5,user_0046,437.65,2026-04-09T20:08:14.718330+00:00,New York,40.764588276870505,-74.05767192535185,transfer,Jackson-Perez,false,2026-04-09T20:08:14.718Z,2026-04-09T20:08:14.718Z,false,true,true,location_anomaly,2026-04-09T20:08:34.293Z
f88ad3c7-3aa4-461a-a353-16711b61404a,user_0046,2901.9,2026-04-09T20:08:24.706507+00:00,Chicago,41.838380418328846,-87.60693549682792,refund,Black Ltd,false,2026-04-09T20:08:24.706Z,2026-04-09T20:08:24.706Z,false,true,true,location_anomaly,2026-04-09T20:08:34.293Z
a0d30af5-95ea-495c-a33f-d5cb61ef70ec,user_0046,255.17,2026-04-09T20:08:26.335513+00:00,Miami,25.735100032247523,-80.1565053205482,purchase,Odonnell-Mason,false,2026-04-09T20:08:26.335Z,2026-04-09T20:08:26.335Z,false,true,true,location_anomaly,2026-04-09T20:08:34.293Z
