transaction_id,user_id,amount,timestamp,city,latitude,longitude,transaction_type,merchant,is_seed_fraud,kafka_ts,event_time,fraud_high_value,fraud_location_anomaly,is_fraud,fraud_reason,processed_at
27bf3eb3-1319-4a98-914b-8e755a963642,user_0003,2946.36,2026-04-09T20:18:29.281369+00:00,Philadelphia,39.861720060191466,-75.12264310525536,withdrawal,Golden-Wilson,false,2026-04-09T20:18:29.281Z,2026-04-09T20:18:29.281Z,false,true,true,location_anomaly,2026-04-09T20:18:34.757Z
656291bf-8da2-470e-b262-b35a0cc6405b,user_0009,1245.33,2026-04-09T20:18:06.770042+00:00,Houston,29.74497974207595,-95.45128129660222,refund,Jones Inc,false,2026-04-09T20:18:06.770Z,2026-04-09T20:18:06.770Z,false,true,true,location_anomaly,2026-04-09T20:18:34.757Z
3f101cd6-f71f-47d7-a475-c2d45f6daf97,user_0009,1141.19,2026-04-09T20:18:23.559960+00:00,New York,40.76079094696944,-73.94359710577405,purchase,"Carlson, Hayes and Esparza",false,2026-04-09T20:18:23.561Z,2026-04-09T20:18:23.559Z,false,true,true,location_anomaly,2026-04-09T20:18:34.757Z
72cf28a2-fff7-43bf-88c4-129f26c716b8,user_0010,1480.11,2026-04-09T20:18:19.875567+00:00,Chicago,41.78596685072216,-87.53389991459018,purchase,Smith Inc,false,2026-04-09T20:18:19.876Z,2026-04-09T20:18:19.875Z,false,true,true,location_anomaly,2026-04-09T20:18:34.757Z
8475f17b-a8ca-44a1-9462-b55dba4b3fd5,user_0010,27636.2,2026-04-09T20:18:24.586096+00:00,Sydney,-33.86685495887485,151.1844340829089,transfer,Adkins LLC,true,2026-04-09T20:18:24.586Z,2026-04-09T20:18:24.586Z,true,true,true,high_value+location_anomaly,2026-04-09T20:18:34.757Z
7ba426b9-b418-4bc8-925a-03958e8b52ef,user_0014,2334.92,2026-04-09T20:18:11.686061+00:00,Paris,48.92171725999991,2.421186630197227,refund,Harris-Collier,false,2026-04-09T20:18:11.686Z,2026-04-09T20:18:11.686Z,false,true,true,location_anomaly,2026-04-09T20:18:34.757Z
84442482-93d8-4172-af8d-7fbe999089bf,user_0014,2166.86,2026-04-09T20:18:20.699984+00:00,San Antonio,29.37981126907893,-98.47901419806676,online_payment,"Lewis, Maxwell and Fox",false,2026-04-09T20:18:20.700Z,2026-04-09T20:18:20.699Z,false,true,true,location_anomaly,2026-04-09T20:18:34.757Z
21597b17-ddbb-4f0a-937d-fb8a0f0d8c1f,user_0014,1400.49,2026-04-09T20:18:25.204117+00:00,Chicago,41.94507700802765,-87.63899205982021,refund,Blevins LLC,false,2026-04-09T20:18:25.204Z,2026-04-09T20:18:25.204Z,false,true,true,location_anomaly,2026-04-09T20:18:34.757Z
a55d7bd9-601d-458b-8b1c-8db03f043986,user_0014,77955.34,2026-04-09T20:18:26.224591+00:00,Paris,48.76028674080373,2.3833144774570245,online_payment,Roberts-Wilson,true,2026-04-09T20:18:26.225Z,2026-04-09T20:18:26.224Z,true,true,true,high_value+location_anomaly,2026-04-09T20:18:34.757Z
bca08f5a-c386-432e-ac52-ac6f8482a8f8,user_0014,2150.7,2026-04-09T20:18:28.268982+00:00,Sydney,-33.880459467984345,151.11593004615008,transfer,White-Thompson,false,2026-04-09T20:18:28.269Z,2026-04-09T20:18:28.268Z,false,true,true,location_anomaly,2026-04-09T20:18:34.757Z
