transaction_id,user_id,amount,timestamp,city,latitude,longitude,transaction_type,merchant,is_seed_fraud,kafka_ts,event_time,fraud_high_value,fraud_location_anomaly,is_fraud,fraud_reason,processed_at
ce0cd447-8542-4a3b-bb60-2cf1edcf4000,user_0001,2814.71,2026-04-09T20:10:09.689104+00:00,Seattle,47.56843203787287,-122.39463345811575,purchase,"Walter, Welch and Peterson",false,2026-04-09T20:10:09.689Z,2026-04-09T20:10:09.689Z,false,true,true,location_anomaly,2026-04-09T20:10:35.209Z
2e7886dd-5599-4cea-833a-18ae3c089fff,user_0001,371.95,2026-04-09T20:10:16.021405+00:00,Sydney,-33.818885302864516,151.23692683963125,refund,"Gibson, Boyd and Sanders",false,2026-04-09T20:10:16.021Z,2026-04-09T20:10:16.021Z,false,true,true,location_anomaly,2026-04-09T20:10:35.209Z
3f207501-d5eb-49ec-9d32-252092c8f3a6,user_0001,973.07,2026-04-09T20:10:24.155389+00:00,Phoenix,33.3832101133492,-112.03050649082265,online_payment,Ramirez-Thompson,false,2026-04-09T20:10:24.155Z,2026-04-09T20:10:24.155Z,false,true,true,location_anomaly,2026-04-09T20:10:35.209Z
1fde9f8c-59d0-437c-84f7-273b18ff4886,user_0004,2196.7,2026-04-09T20:10:02.575146+00:00,New York,40.77714264195186,-74.03473306650756,online_payment,Schultz-Quinn,false,2026-04-09T20:10:02.575Z,2026-04-09T20:10:02.575Z,false,true,true,location_anomaly,2026-04-09T20:10:35.209Z
c1f38c85-ad99-452d-b0bf-dd75149d4789,user_0006,68046.27,2026-04-09T20:10:07.239357+00:00,Phoenix,33.5213380121278,-112.06670569464,purchase,Vasquez-Gray,true,2026-04-09T20:10:07.239Z,2026-04-09T20:10:07.239Z,true,true,true,high_value+location_anomaly,2026-04-09T20:10:35.209Z
a538f36e-2771-451c-b3b9-80c6c10ddc2f,user_0006,1351.15,2026-04-09T20:10:10.905374+00:00,New York,40.659012153816136,-73.96887204281298,purchase,"Hill, Nguyen and Newman",false,2026-04-09T20:10:10.906Z,2026-04-09T20:10:10.905Z,false,true,true,location_anomaly,2026-04-09T20:10:35.209Z
f70ffec3-c4bf-4e1f-8508-74d5bb6d29cc,user_0006,41728.94,2026-04-09T20:10:16.838934+00:00,New York,40.791438982053315,-74.06182663687525,withdrawal,Mayo Inc,true,2026-04-09T20:10:16.839Z,2026-04-09T20:10:16.838Z,true,false,true,high_value,2026-04-09T20:10:35.209Z
49eabc6f-5342-47f0-994f-030e998ed08e,user_0007,1420.57,2026-04-09T20:10:18.669238+00:00,Tokyo,35.6762,139.6503,purchase,"Ho, Shepard and Cole",true,2026-04-09T20:10:18.669Z,2026-04-09T20:10:18.669Z,false,true,true,location_anomaly,2026-04-09T20:10:35.209Z
36ebae8c-5f3d-405e-bd1e-abbee6192182,user_0007,1420.57,2026-04-09T20:10:18.669238+00:00,London,51.5074,-0.1278,purchase,"Ho, Shepard and Cole",true,2026-04-09T20:10:18.669Z,2026-04-09T20:10:18.669Z,false,true,true,location_anomaly,2026-04-09T20:10:35.209Z
5e7af26d-b90e-4cbb-ad4d-942ab7dc88d0,user_0007,726.32,2026-04-09T20:10:28.422410+00:00,San Antonio,29.455317198317967,-98.58461178414964,purchase,"Jones, Small and Ruiz",false,2026-04-09T20:10:28.424Z,2026-04-09T20:10:28.422Z,false,true,true,location_anomaly,2026-04-09T20:10:35.209Z
