transaction_id,user_id,amount,timestamp,city,latitude,longitude,transaction_type,merchant,is_seed_fraud,kafka_ts,event_time,fraud_high_value,fraud_location_anomaly,is_fraud,fraud_reason,processed_at
b1d3df9b-71a3-4c22-b15f-ec66d54a6e46,user_0017,90804.56,2026-04-09T20:14:05.329674+00:00,San Antonio,29.38394009993828,-98.44146273964076,transfer,"Rasmussen, Wilson and Gibson",true,2026-04-09T20:14:05.330Z,2026-04-09T20:14:05.329Z,true,false,true,high_value,2026-04-09T20:14:34.010Z
df8de6d8-a901-4e36-9f15-0aed2bf49631,user_0017,2945.66,2026-04-09T20:14:29.444717+00:00,Paris,48.77775013163261,2.3598059153976187,online_payment,Anderson-Orozco,false,2026-04-09T20:14:29.445Z,2026-04-09T20:14:29.444Z,false,true,true,location_anomaly,2026-04-09T20:14:34.010Z
e9c6b69d-f620-43cb-8a2b-56128fa960df,user_0018,70677.22,2026-04-09T20:14:15.339515+00:00,London,51.54944616060104,-0.03151672127682312,purchase,Hall LLC,true,2026-04-09T20:14:15.340Z,2026-04-09T20:14:15.339Z,true,true,true,high_value+location_anomaly,2026-04-09T20:14:34.010Z
141c2af6-6d17-449a-a86d-cf019fe73a0b,user_0019,2389.5,2026-04-09T20:14:27.196130+00:00,Los Angeles,34.063770926255145,-118.33253485851473,purchase,Griffin-Williamson,false,2026-04-09T20:14:27.197Z,2026-04-09T20:14:27.196Z,false,true,true,location_anomaly,2026-04-09T20:14:34.010Z
af7dce57-a509-4a48-b30b-7c4e2627e4d4,user_0023,2371.52,2026-04-09T20:14:15.544244+00:00,Los Angeles,33.96315930425948,-118.14918983203015,purchase,Garcia-Carpenter,false,2026-04-09T20:14:15.544Z,2026-04-09T20:14:15.544Z,false,true,true,location_anomaly,2026-04-09T20:14:34.010Z
1614bfaf-158f-47b4-b203-fac3f5b2cba3,user_0032,1253.69,2026-04-09T20:14:20.229764+00:00,Tokyo,35.75647349787806,139.6218631298553,online_payment,Moore-Jacobs,false,2026-04-09T20:14:20.231Z,2026-04-09T20:14:20.229Z,false,true,true,location_anomaly,2026-04-09T20:14:34.010Z
07eb2122-25a0-4503-8a7c-cf3881e3ea0f,user_0032,1936.5,2026-04-09T20:14:24.116320+00:00,Sydney,-33.8688,151.2093,purchase,Payne Inc,true,2026-04-09T20:14:24.117Z,2026-04-09T20:14:24.116Z,false,true,true,location_anomaly,2026-04-09T20:14:34.010Z
beec8058-852b-470f-8d0d-e25bae6911f7,user_0038,2044.79,2026-04-09T20:14:25.552876+00:00,London,51.43773042596193,-0.09212943738807211,transfer,"Cannon, Estrada and Thomas",false,2026-04-09T20:14:25.554Z,2026-04-09T20:14:25.552Z,false,true,true,location_anomaly,2026-04-09T20:14:34.010Z
dad4e43a-38c2-494b-a872-462e5dc94fcf,user_0046,1881.88,2026-04-09T20:14:07.764996+00:00,Chicago,41.90029863272361,-87.5592433890578,online_payment,Collins PLC,false,2026-04-09T20:14:07.765Z,2026-04-09T20:14:07.764Z,false,true,true,location_anomaly,2026-04-09T20:14:34.010Z
5a67bbad-23fe-4c88-b746-50c976a96720,user_0046,2040.27,2026-04-09T20:14:08.173688+00:00,Philadelphia,40.029231745428035,-75.09429610616591,transfer,Bowen-Ramirez,false,2026-04-09T20:14:08.174Z,2026-04-09T20:14:08.173Z,false,true,true,location_anomaly,2026-04-09T20:14:34.010Z
2f7ba1c1-1c84-4538-868d-da86a8f6ca57,user_0046,383.54,2026-04-09T20:14:18.179149+00:00,Seattle,47.6062,-122.3321,online_payment,Thomas-Johnson,true,2026-04-09T20:14:18.182Z,2026-04-09T20:14:18.179Z,false,true,true,location_anomaly,2026-04-09T20:14:34.010Z
1bd67810-a884-4b34-9072-632845ac38db,user_0046,806.48,2026-04-09T20:14:22.071676+00:00,Philadelphia,39.980639953065335,-75.17791618518127,transfer,"Meyer, Mccullough and Hernandez",false,2026-04-09T20:14:22.072Z,2026-04-09T20:14:22.071Z,false,true,true,location_anomaly,2026-04-09T20:14:34.010Z
