transaction_id,user_id,amount,timestamp,city,latitude,longitude,transaction_type,merchant,is_seed_fraud,kafka_ts,event_time,fraud_high_value,fraud_location_anomaly,is_fraud,fraud_reason,processed_at
ee4093d4-10ff-4450-9961-78aeaf4da207,user_0013,2653.1,2026-04-09T20:20:25.419616+00:00,San Antonio,29.32478715277669,-98.57784473520775,transfer,Richardson Inc,false,2026-04-09T20:20:25.419Z,2026-04-09T20:20:25.419Z,false,true,true,location_anomaly,2026-04-09T20:20:34.812Z
d7b116d4-4efd-44e0-b3f2-cecda58fdcbc,user_0013,1951.52,2026-04-09T20:20:26.434487+00:00,Chicago,41.89039249837398,-87.5835447529432,transfer,Morales PLC,false,2026-04-09T20:20:26.434Z,2026-04-09T20:20:26.434Z,false,true,true,location_anomaly,2026-04-09T20:20:34.812Z
c6c034b2-a65a-42dc-8dc7-c6684400caca,user_0021,74029.1,2026-04-09T20:20:04.320090+00:00,Tokyo,35.70332106083369,139.56769899040344,transfer,King LLC,true,2026-04-09T20:20:04.320Z,2026-04-09T20:20:04.320Z,true,false,true,high_value,2026-04-09T20:20:34.812Z
2a9295bf-4885-4f24-8d62-a50d8fc3dda7,user_0022,2327.78,2026-04-09T20:20:12.037680+00:00,San Antonio,29.431981301089984,-98.43419089605314,transfer,Manning-Hall,false,2026-04-09T20:20:12.037Z,2026-04-09T20:20:12.037Z,false,true,true,location_anomaly,2026-04-09T20:20:34.812Z
bf8bc149-16ba-4425-a80c-b01a30c02354,user_0022,30.99,2026-04-09T20:20:19.141652+00:00,Tokyo,35.6526027411445,139.65792035486376,refund,West Ltd,false,2026-04-09T20:20:19.142Z,2026-04-09T20:20:19.141Z,false,true,true,location_anomaly,2026-04-09T20:20:34.812Z
223381a3-f098-433e-98a3-17543de53f64,user_0026,17518.16,2026-04-09T20:20:08.570814+00:00,New York,40.63354342222061,-74.08128323202578,withdrawal,Farmer LLC,true,2026-04-09T20:20:08.571Z,2026-04-09T20:20:08.570Z,true,true,true,high_value+location_anomaly,2026-04-09T20:20:34.812Z
b9ba2c45-3617-473b-804b-422169c42cf7,user_0026,397.71,2026-04-09T20:20:18.734826+00:00,London,51.48984229875981,-0.21832663236688224,withdrawal,Wilson and Sons,false,2026-04-09T20:20:18.735Z,2026-04-09T20:20:18.734Z,false,true,true,location_anomaly,2026-04-09T20:20:34.812Z
2c18d1af-eba9-4c5f-be7d-54ef0c0022f2,user_0029,1736.12,2026-04-09T20:20:03.915162+00:00,Chicago,41.96084135986831,-87.7240817544176,online_payment,Klein Ltd,false,2026-04-09T20:20:03.915Z,2026-04-09T20:20:03.915Z,false,true,true,location_anomaly,2026-04-09T20:20:34.812Z
45df04ce-1e92-4d36-b818-d12f0c0dcba9,user_0029,2098.9,2026-04-09T20:20:25.016533+00:00,Dallas,32.76424047506961,-96.72462118190037,transfer,"Howard, York and Hamilton",false,2026-04-09T20:20:25.016Z,2026-04-09T20:20:25.016Z,false,true,true,location_anomaly,2026-04-09T20:20:34.812Z
5623d42c-489d-43d8-a29b-90ffeaf08404,user_0030,267.88,2026-04-09T20:20:18.126067+00:00,Philadelphia,40.017559851472726,-75.23298499434007,online_payment,"Estrada, Smith and Osborn",false,2026-04-09T20:20:18.126Z,2026-04-09T20:20:18.126Z,false,true,true,location_anomaly,2026-04-09T20:20:34.812Z
1ae20342-05e8-4d9e-a832-75c2d4306769,user_0030,773.96,2026-04-09T20:20:19.345062+00:00,London,51.5074,-0.1278,purchase,Carpenter-Burns,true,2026-04-09T20:20:19.345Z,2026-04-09T20:20:19.345Z,false,true,true,location_anomaly,2026-04-09T20:20:34.812Z
167b1868-3ed8-493c-8580-e16016b51b35,user_0047,2249.51,2026-04-09T20:20:22.589762+00:00,Dallas,32.758815484684575,-96.79694039902238,withdrawal,Miles Ltd,false,2026-04-09T20:20:22.590Z,2026-04-09T20:20:22.589Z,false,true,true,location_anomaly,2026-04-09T20:20:34.812Z
131567b6-b51f-46d6-a896-a6660a18d698,user_0050,1423.92,2026-04-09T20:20:01.075091+00:00,Houston,29.85709679692638,-95.30971711239526,purchase,"Smith, Reed and Suarez",false,2026-04-09T20:20:01.075Z,2026-04-09T20:20:01.075Z,false,true,true,location_anomaly,2026-04-09T20:20:34.812Z
de28bf6d-c925-421c-b142-76f8ae5a300c,user_0050,2277.99,2026-04-09T20:20:08.163135+00:00,Phoenix,33.374197246624774,-112.10927509173139,online_payment,Middleton Group,false,2026-04-09T20:20:08.163Z,2026-04-09T20:20:08.163Z,false,true,true,location_anomaly,2026-04-09T20:20:34.812Z
f65f272d-ecbe-4a63-9c1b-a5f69ab33beb,user_0050,2691.0,2026-04-09T20:20:14.878754+00:00,Sydney,-33.9317596199429,151.23518314568517,withdrawal,"Allen, Curry and Johnson",false,2026-04-09T20:20:14.879Z,2026-04-09T20:20:14.878Z,false,true,true,location_anomaly,2026-04-09T20:20:34.812Z
