transaction_id,user_id,amount,timestamp,city,latitude,longitude,transaction_type,merchant,is_seed_fraud,kafka_ts,event_time,fraud_high_value,fraud_location_anomaly,is_fraud,fraud_reason,processed_at
15513ce8-5e3c-463d-97db-60f51e8020f7,user_0001,670.07,2026-04-09T20:07:21.144436+00:00,Chicago,41.92318862200441,-87.65864781466722,online_payment,Ramos-Hanson,false,2026-04-09T20:07:21.145Z,2026-04-09T20:07:21.144Z,false,true,true,location_anomaly,2026-04-09T20:07:34.645Z
7e275ca5-207d-4268-aaf9-8fa5ff2d946b,user_0001,2287.96,2026-04-09T20:07:25.047903+00:00,London,51.587147259285445,-0.18167732985131305,online_payment,"Wood, Jacobs and Reed",false,2026-04-09T20:07:25.048Z,2026-04-09T20:07:25.047Z,false,true,true,location_anomaly,2026-04-09T20:07:34.645Z
ea3b1537-9138-41df-afdf-5c7a1fa86c86,user_0001,1547.97,2026-04-09T20:07:29.348452+00:00,Chicago,41.957921489546266,-87.61603220642404,withdrawal,Pennington Inc,false,2026-04-09T20:07:29.349Z,2026-04-09T20:07:29.348Z,false,true,true,location_anomaly,2026-04-09T20:07:34.645Z
daacb087-c1ac-46d1-80dc-5e211788eb3e,user_0012,2245.2,2026-04-09T20:07:11.098354+00:00,Phoenix,33.413295699508275,-112.11106076695127,purchase,Christensen-Klein,false,2026-04-09T20:07:11.099Z,2026-04-09T20:07:11.098Z,false,true,true,location_anomaly,2026-04-09T20:07:34.645Z
2e84f40b-d431-46a3-ae2d-e1fec0ca4c20,user_0012,462.28,2026-04-09T20:07:16.850484+00:00,Seattle,47.67247558679186,-122.29668464469144,transfer,"Church, Johnson and Walls",false,2026-04-09T20:07:16.850Z,2026-04-09T20:07:16.850Z,false,true,true,location_anomaly,2026-04-09T20:07:34.645Z
3ee809e0-6af8-4c56-8435-6c495a880083,user_0012,1096.95,2026-04-09T20:07:21.966496+00:00,Los Angeles,34.06176648131666,-118.17756956561101,purchase,"Gray, Merritt and Hunt",false,2026-04-09T20:07:21.967Z,2026-04-09T20:07:21.966Z,false,true,true,location_anomaly,2026-04-09T20:07:34.645Z
82ef7baa-bc13-4cd5-a5e1-3448e09dcac0,user_0012,2631.74,2026-04-09T20:07:25.663023+00:00,Sydney,-33.951253474049295,151.18871742101302,withdrawal,"Davis, Carr and Smith",false,2026-04-09T20:07:25.664Z,2026-04-09T20:07:25.663Z,false,true,true,location_anomaly,2026-04-09T20:07:34.645Z
f44700f9-c1c2-4af0-a138-df56a31a7810,user_0016,1892.18,2026-04-09T20:07:02.928663+00:00,Philadelphia,39.9214442227779,-75.25816227788066,purchase,Ford and Sons,false,2026-04-09T20:07:02.928Z,2026-04-09T20:07:02.928Z,false,true,true,location_anomaly,2026-04-09T20:07:34.645Z
7d0253ca-b766-4dba-87f5-2a5600a930d9,user_0016,491.7,2026-04-09T20:07:07.615037+00:00,Chicago,41.88778685562291,-87.53298152691296,online_payment,Jackson Group,false,2026-04-09T20:07:07.615Z,2026-04-09T20:07:07.615Z,false,true,true,location_anomaly,2026-04-09T20:07:34.645Z
ac12c995-d8b4-4121-a3c4-b75143b273dd,user_0016,1336.14,2026-04-09T20:07:13.366151+00:00,San Antonio,29.379804734619928,-98.53795478922129,withdrawal,Davis-Garner,false,2026-04-09T20:07:13.367Z,2026-04-09T20:07:13.366Z,false,true,true,location_anomaly,2026-04-09T20:07:34.645Z
b5d58884-99d6-44ea-9843-db905c4c986c,user_0020,991.5,2026-04-09T20:07:15.422053+00:00,Seattle,47.51348817363959,-122.35199596946204,purchase,Bright-Wright,false,2026-04-09T20:07:15.422Z,2026-04-09T20:07:15.422Z,false,true,true,location_anomaly,2026-04-09T20:07:34.645Z
71bea446-48c0-4562-883f-fd430dc0e290,user_0020,1632.96,2026-04-09T20:07:21.554894+00:00,Houston,29.78786985503593,-95.38217807073809,online_payment,Livingston-Thompson,false,2026-04-09T20:07:21.555Z,2026-04-09T20:07:21.554Z,false,true,true,location_anomaly,2026-04-09T20:07:34.645Z
