transaction_id,user_id,amount,timestamp,city,latitude,longitude,transaction_type,merchant,is_seed_fraud,kafka_ts,event_time,fraud_high_value,fraud_location_anomaly,is_fraud,fraud_reason,processed_at
4791c25a-3d94-4249-a81a-fb23751c374e,user_0008,34494.3,2026-04-09T20:14:58.489343+00:00,Tokyo,35.698257336147435,139.56406198928974,transfer,"Oneill, Tate and Mcintosh",true,2026-04-09T20:14:58.490Z,2026-04-09T20:14:58.489Z,true,true,true,high_value+location_anomaly,2026-04-09T20:15:04.638Z
5849a080-6417-41c6-8961-9b473bf5092d,user_0021,421.07,2026-04-09T20:14:34.329489+00:00,Houston,29.834940561843116,-95.28709599385728,purchase,Frank-Farmer,false,2026-04-09T20:14:34.329Z,2026-04-09T20:14:34.329Z,false,true,true,location_anomaly,2026-04-09T20:15:04.638Z
b8ac5382-77eb-4ba6-9a90-8380eaf26869,user_0021,2596.21,2026-04-09T20:14:45.583851+00:00,Phoenix,33.45393337388667,-112.08809285144682,online_payment,Baker-Wright,false,2026-04-09T20:14:45.585Z,2026-04-09T20:14:45.583Z,false,true,true,location_anomaly,2026-04-09T20:15:04.638Z
50b5e851-15e4-46b6-84e2-d06e6ce4a851,user_0021,132.79,2026-04-09T20:14:52.129028+00:00,Los Angeles,34.0522,-118.2437,online_payment,"Raymond, Elliott and Lin",true,2026-04-09T20:14:52.131Z,2026-04-09T20:14:52.129Z,false,true,true,location_anomaly,2026-04-09T20:15:04.638Z
6fb7a1eb-be51-4897-bf9e-58d4136f447f,user_0022,32015.02,2026-04-09T20:14:43.738441+00:00,Miami,25.670628244169965,-80.28090531174936,refund,Austin Group,true,2026-04-09T20:14:43.739Z,2026-04-09T20:14:43.738Z,true,false,true,high_value,2026-04-09T20:15:04.638Z
1f876f37-f530-41eb-8fe7-ad6b97e226d5,user_0022,1491.86,2026-04-09T20:14:43.944363+00:00,Philadelphia,39.962619733287276,-75.2344801416236,withdrawal,Williams Inc,false,2026-04-09T20:14:43.945Z,2026-04-09T20:14:43.944Z,false,true,true,location_anomaly,2026-04-09T20:15:04.638Z
7d5a0f51-9f16-4645-95c7-12621ed26058,user_0022,1672.61,2026-04-09T20:14:54.584783+00:00,Dallas,32.77601134489228,-96.77908474540585,online_payment,Palmer PLC,false,2026-04-09T20:14:54.585Z,2026-04-09T20:14:54.584Z,false,true,true,location_anomaly,2026-04-09T20:15:04.638Z
367918da-adb2-4a78-9803-c25e427e6619,user_0026,2346.78,2026-04-09T20:14:58.078590+00:00,Phoenix,33.454483085758426,-112.0072630546953,purchase,"Gutierrez, Hays and Wood",false,2026-04-09T20:14:58.079Z,2026-04-09T20:14:58.078Z,false,true,true,location_anomaly,2026-04-09T20:15:04.638Z
be2e54ad-48c7-4831-b4a6-599abe4af891,user_0027,2594.57,2026-04-09T20:14:54.176560+00:00,New York,40.78765599435293,-73.98503440163857,transfer,Bush-Jones,false,2026-04-09T20:14:54.177Z,2026-04-09T20:14:54.176Z,false,true,true,location_anomaly,2026-04-09T20:15:04.638Z
7eb70136-73ea-40a1-ba85-8514684809fe,user_0029,756.83,2026-04-09T20:14:31.079571+00:00,London,51.5074,-0.1278,purchase,"Johnson, Cook and Jackson",true,2026-04-09T20:14:31.080Z,2026-04-09T20:14:31.079Z,false,true,true,location_anomaly,2026-04-09T20:15:04.638Z
b2441e8f-4cc0-449c-836e-92eb48506801,user_0030,1796.62,2026-04-09T20:14:52.541454+00:00,Tokyo,35.65136215174389,139.6640558792478,purchase,Robertson-Newman,false,2026-04-09T20:14:52.542Z,2026-04-09T20:14:52.541Z,false,true,true,location_anomaly,2026-04-09T20:15:04.638Z
1c845a17-bb5e-40f9-9369-19eda4d3be48,user_0030,1334.45,2026-04-09T20:14:53.362083+00:00,Seattle,47.64160659746787,-122.23277624055675,transfer,"Brown, Taylor and Richards",false,2026-04-09T20:14:53.363Z,2026-04-09T20:14:53.362Z,false,true,true,location_anomaly,2026-04-09T20:15:04.638Z
