transaction_id,user_id,amount,timestamp,city,latitude,longitude,transaction_type,merchant,is_seed_fraud,kafka_ts,event_time,fraud_high_value,fraud_location_anomaly,is_fraud,fraud_reason,processed_at
8155020a-4506-4358-8e0c-ff5c65d85be8,user_0004,1341.05,2026-04-09T20:13:05.266838+00:00,New York,40.81254241364576,-73.92497130396383,online_payment,Bennett PLC,false,2026-04-09T20:13:05.267Z,2026-04-09T20:13:05.266Z,false,true,true,location_anomaly,2026-04-09T20:13:34.323Z
95303ec0-5385-42be-b693-cc0e35a169f2,user_0004,549.59,2026-04-09T20:13:23.486916+00:00,Chicago,41.88994988835377,-87.68156232981177,online_payment,Bradley LLC,false,2026-04-09T20:13:23.487Z,2026-04-09T20:13:23.486Z,false,true,true,location_anomaly,2026-04-09T20:13:34.323Z
065525f1-585f-4d3b-9c05-85079ac8a396,user_0006,601.07,2026-04-09T20:13:02.615078+00:00,Los Angeles,34.08450465655953,-118.1971092177143,transfer,Lynch and Sons,false,2026-04-09T20:13:02.615Z,2026-04-09T20:13:02.615Z,false,true,true,location_anomaly,2026-04-09T20:13:34.323Z
23024cc6-762d-4c93-a371-75e5435c3420,user_0006,176.9,2026-04-09T20:13:10.560132+00:00,Paris,48.8566,2.3522,online_payment,"Spencer, Singh and Glover",true,2026-04-09T20:13:10.560Z,2026-04-09T20:13:10.560Z,false,true,true,location_anomaly,2026-04-09T20:13:34.323Z
57884f2a-b721-4692-828e-585703b5ab4c,user_0006,621.14,2026-04-09T20:13:15.684957+00:00,New York,40.76310868732149,-74.07164212760195,withdrawal,Peterson-Ramirez,false,2026-04-09T20:13:15.685Z,2026-04-09T20:13:15.684Z,false,true,true,location_anomaly,2026-04-09T20:13:34.323Z
50197d17-d4c2-4de4-a767-9ebdd72847e5,user_0006,110.03,2026-04-09T20:13:16.922165+00:00,Chicago,41.8781,-87.6298,online_payment,"Thomas, Harper and Wood",true,2026-04-09T20:13:16.923Z,2026-04-09T20:13:16.922Z,false,true,true,location_anomaly,2026-04-09T20:13:34.323Z
1e23406f-6efb-4e85-9594-f75e1af744f4,user_0006,1719.54,2026-04-09T20:13:21.023716+00:00,Sydney,-33.8688,151.2093,purchase,Phillips-Hopkins,true,2026-04-09T20:13:21.024Z,2026-04-09T20:13:21.023Z,false,true,true,location_anomaly,2026-04-09T20:13:34.323Z
295e8ea8-b210-4c60-a56b-e2cc6e27e81d,user_0006,1719.54,2026-04-09T20:13:21.023716+00:00,London,51.5074,-0.1278,purchase,Phillips-Hopkins,true,2026-04-09T20:13:21.024Z,2026-04-09T20:13:21.023Z,false,true,true,location_anomaly,2026-04-09T20:13:34.323Z
ff0bf711-a382-4173-b8c9-24cffd1449f6,user_0007,2498.07,2026-04-09T20:13:15.272329+00:00,Phoenix,33.46834649592692,-112.1365005951937,withdrawal,Pearson-Cunningham,false,2026-04-09T20:13:15.273Z,2026-04-09T20:13:15.272Z,false,true,true,location_anomaly,2026-04-09T20:13:34.323Z
c873e249-3154-4848-947d-b8682d5b93db,user_0007,640.27,2026-04-09T20:13:19.585257+00:00,Los Angeles,34.05879629479511,-118.33779562773827,withdrawal,Brooks LLC,false,2026-04-09T20:13:19.585Z,2026-04-09T20:13:19.585Z,false,true,true,location_anomaly,2026-04-09T20:13:34.323Z
83c46c21-7d9f-46b0-b64c-adbd0103eaf9,user_0007,2767.94,2026-04-09T20:13:27.587466+00:00,Paris,48.86115054642625,2.315511424755034,purchase,Rose PLC,false,2026-04-09T20:13:27.587Z,2026-04-09T20:13:27.587Z,false,true,true,location_anomaly,2026-04-09T20:13:34.323Z
d3b7e4f1-1b02-4052-9239-28b2879440b8,user_0012,597.53,2026-04-09T20:13:16.095751+00:00,London,51.5074,-0.1278,purchase,"Howard, Baker and Smith",true,2026-04-09T20:13:16.096Z,2026-04-09T20:13:16.095Z,false,true,true,location_anomaly,2026-04-09T20:13:34.323Z
a50078b1-a49f-4593-a0be-14c01e1df842,user_0012,63489.31,2026-04-09T20:13:19.997951+00:00,London,51.532305857832135,-0.04875745553947683,transfer,Molina-Friedman,true,2026-04-09T20:13:19.998Z,2026-04-09T20:13:19.997Z,true,false,true,high_value,2026-04-09T20:13:34.323Z
3ee4c99a-0752-4920-a409-717f567f5db3,user_0012,70.0,2026-04-09T20:13:29.024253+00:00,Chicago,41.97159386894643,-87.67783094094148,refund,Murphy Inc,false,2026-04-09T20:13:29.024Z,2026-04-09T20:13:29.024Z,false,true,true,location_anomaly,2026-04-09T20:13:34.323Z
8a1926f4-e26f-40f8-a6e7-a50c6180c407,user_0016,136.92,2026-04-09T20:13:11.793277+00:00,New York,40.786569795547706,-74.05562375790134,transfer,Lara-Davis,false,2026-04-09T20:13:11.793Z,2026-04-09T20:13:11.793Z,false,true,true,location_anomaly,2026-04-09T20:13:34.323Z
38bf3571-4b5f-4724-a105-26d7dfb11c57,user_0016,80655.07,2026-04-09T20:13:28.407939+00:00,Houston,29.813551202301255,-95.42603574216173,purchase,Michael-Sutton,true,2026-04-09T20:13:28.408Z,2026-04-09T20:13:28.407Z,true,true,true,high_value+location_anomaly,2026-04-09T20:13:34.323Z
6ddc38f0-3f8f-4837-9801-29c466029053,user_0025,822.65,2026-04-09T20:13:13.836738+00:00,Miami,25.753304444679664,-80.21808042010355,refund,Smith-Nelson,false,2026-04-09T20:13:13.837Z,2026-04-09T20:13:13.836Z,false,true,true,location_anomaly,2026-04-09T20:13:34.323Z
55cfcb29-6f4b-47fd-a30e-1747488fc076,user_0036,2661.05,2026-04-09T20:13:19.377118+00:00,Paris,48.875554683194935,2.3020846959823573,refund,Clark-Taylor,false,2026-04-09T20:13:19.378Z,2026-04-09T20:13:19.377Z,false,true,true,location_anomaly,2026-04-09T20:13:34.323Z
e9ccd9e2-e516-418c-8c3d-8434a38c5a96,user_0039,862.16,2026-04-09T20:13:27.178270+00:00,London,51.5074,-0.1278,purchase,Carlson PLC,true,2026-04-09T20:13:27.179Z,2026-04-09T20:13:27.178Z,false,true,true,location_anomaly,2026-04-09T20:13:34.323Z
4664616a-96c3-42c3-961a-5b5843f806d0,user_0044,24886.82,2026-04-09T20:13:07.097656+00:00,Chicago,41.809008514218704,-87.63919393684488,withdrawal,Smith-Clark,true,2026-04-09T20:13:07.097Z,2026-04-09T20:13:07.097Z,true,false,true,high_value,2026-04-09T20:13:34.323Z
